Timestamp,CPU Temperature C,CPU Temperature F,Sense Hat Temperature C,Sense Hat Temperature F,Fan Shim State
"04/06/2021, 05:43:02 AM",56.5,133.7,38.7,101.7,Off
"04/06/2021, 05:44:01 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 05:45:02 AM",56.5,133.7,38.8,101.8,Off
"04/06/2021, 05:46:01 AM",56.5,133.7,38.7,101.7,Off
"04/06/2021, 05:47:01 AM",56.5,133.7,38.7,101.6,Off
"04/06/2021, 05:48:02 AM",56.0,132.8,38.7,101.6,Off
"04/06/2021, 05:49:01 AM",56.0,132.8,38.7,101.7,Off
"04/06/2021, 05:50:02 AM",56.0,132.8,38.7,101.7,Off
"04/06/2021, 05:51:02 AM",56.5,133.7,38.6,101.6,Off
"04/06/2021, 05:52:01 AM",56.0,132.8,38.7,101.6,Off
"04/06/2021, 05:53:02 AM",57.0,134.5,38.7,101.7,Off
"04/06/2021, 05:54:01 AM",57.0,134.5,38.7,101.7,Off
"04/06/2021, 05:55:02 AM",56.5,133.7,38.7,101.6,Off
"04/06/2021, 05:56:02 AM",56.5,133.7,38.8,101.8,Off
"04/06/2021, 05:57:01 AM",57.0,134.5,38.6,101.4,Off
"04/06/2021, 05:58:02 AM",57.0,134.5,38.7,101.7,Off
"04/06/2021, 05:59:01 AM",56.5,133.7,38.6,101.6,Off
"04/06/2021, 06:00:02 AM",56.5,133.7,38.7,101.7,Off
"04/06/2021, 06:01:02 AM",57.0,134.5,38.6,101.5,Off
"04/06/2021, 06:02:01 AM",57.0,134.5,38.6,101.6,Off
"04/06/2021, 06:03:02 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 06:04:01 AM",57.5,135.4,38.6,101.4,Off
"04/06/2021, 06:05:02 AM",57.0,134.5,38.6,101.6,Off
"04/06/2021, 06:06:02 AM",56.0,132.8,38.6,101.6,Off
"04/06/2021, 06:07:01 AM",56.0,132.8,38.7,101.6,Off
"04/06/2021, 06:08:02 AM",56.0,132.8,38.7,101.6,Off
"04/06/2021, 06:09:01 AM",57.5,135.4,38.7,101.6,Off
"04/06/2021, 06:10:02 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 06:11:02 AM",55.5,131.9,38.7,101.7,Off
"04/06/2021, 06:12:01 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 06:13:02 AM",56.5,133.7,38.7,101.6,Off
"04/06/2021, 06:14:01 AM",56.5,133.7,38.6,101.6,Off
"04/06/2021, 06:15:02 AM",56.5,133.7,38.7,101.6,Off
"04/06/2021, 06:16:01 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 06:17:01 AM",57.0,134.5,38.6,101.4,Off
"04/06/2021, 06:18:02 AM",55.5,131.9,38.7,101.7,Off
"04/06/2021, 06:19:01 AM",56.5,133.7,38.5,101.4,Off
"04/06/2021, 06:20:02 AM",55.5,131.9,38.5,101.4,Off
"04/06/2021, 06:21:01 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 06:22:01 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 06:23:02 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 06:24:01 AM",56.0,132.8,38.6,101.4,Off
"04/06/2021, 06:25:02 AM",57.0,134.5,38.6,101.5,Off
"04/06/2021, 06:26:01 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 06:27:02 AM",57.0,134.5,38.6,101.5,Off
"04/06/2021, 06:28:02 AM",56.0,132.8,38.5,101.4,Off
"04/06/2021, 06:29:01 AM",57.0,134.5,38.6,101.6,Off
"04/06/2021, 06:30:02 AM",56.0,132.8,38.7,101.7,Off
"04/06/2021, 06:31:01 AM",56.0,132.8,38.6,101.4,Off
"04/06/2021, 06:32:02 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 06:33:02 AM",56.0,132.8,38.5,101.3,Off
"04/06/2021, 06:34:01 AM",56.5,133.7,38.5,101.2,Off
"04/06/2021, 06:35:02 AM",56.0,132.8,38.4,101.2,Off
"04/06/2021, 06:36:01 AM",55.5,131.9,38.6,101.4,Off
"04/06/2021, 06:37:02 AM",56.0,132.8,38.4,101.1,Off
"04/06/2021, 06:38:02 AM",55.5,131.9,38.6,101.5,Off
"04/06/2021, 06:39:01 AM",56.0,132.8,38.5,101.3,Off
"04/06/2021, 06:40:02 AM",55.5,131.9,38.5,101.2,Off
"04/06/2021, 06:41:01 AM",56.0,132.8,38.4,101.2,Off
"04/06/2021, 06:42:02 AM",56.0,132.8,38.4,101.2,Off
"04/06/2021, 06:43:01 AM",56.0,132.8,38.5,101.2,Off
"04/06/2021, 06:44:01 AM",55.5,131.9,38.6,101.4,Off
"04/06/2021, 06:45:02 AM",56.0,132.8,38.6,101.4,Off
"04/06/2021, 06:46:01 AM",56.0,132.8,38.5,101.3,Off
"04/06/2021, 06:47:02 AM",57.0,134.5,38.5,101.2,Off
"04/06/2021, 06:48:01 AM",57.0,134.5,38.5,101.4,Off
"04/06/2021, 06:49:01 AM",56.5,133.7,38.7,101.6,Off
"04/06/2021, 06:50:02 AM",56.5,133.7,38.6,101.4,Off
"04/06/2021, 06:51:01 AM",57.0,134.5,38.6,101.6,Off
"04/06/2021, 06:52:02 AM",56.0,132.8,38.7,101.7,Off
"04/06/2021, 06:53:01 AM",55.5,131.9,38.7,101.6,Off
"04/06/2021, 06:54:01 AM",56.0,132.8,38.7,101.6,Off
"04/06/2021, 06:55:02 AM",57.0,134.5,38.7,101.7,Off
"04/06/2021, 06:56:01 AM",57.0,134.5,38.6,101.5,Off
"04/06/2021, 06:57:02 AM",56.5,133.7,38.7,101.6,Off
"04/06/2021, 06:58:01 AM",56.0,132.8,38.5,101.4,Off
"04/06/2021, 06:59:01 AM",56.5,133.7,38.7,101.6,Off
"04/06/2021, 07:00:02 AM",56.0,132.8,38.5,101.4,Off
"04/06/2021, 07:01:01 AM",56.0,132.8,38.6,101.4,Off
"04/06/2021, 07:02:02 AM",56.0,132.8,38.6,101.6,Off
"04/06/2021, 07:03:01 AM",57.0,134.5,38.6,101.6,Off
"04/06/2021, 07:04:02 AM",55.5,131.9,38.7,101.7,Off
"04/06/2021, 07:05:02 AM",57.0,134.5,38.7,101.7,Off
"04/06/2021, 07:06:01 AM",57.0,134.5,38.6,101.6,Off
"04/06/2021, 07:07:02 AM",56.5,133.7,38.8,101.8,Off
"04/06/2021, 07:08:01 AM",56.0,132.8,38.7,101.7,Off
"04/06/2021, 07:09:02 AM",57.5,135.4,38.8,101.8,Off
"04/06/2021, 07:10:02 AM",57.0,134.5,38.8,101.8,Off
"04/06/2021, 07:11:01 AM",56.5,133.7,38.9,102.0,Off
"04/06/2021, 07:12:02 AM",56.0,132.8,38.8,101.9,Off
"04/06/2021, 07:13:01 AM",57.0,134.5,38.8,101.9,Off
"04/06/2021, 07:14:02 AM",56.5,133.7,38.8,101.9,Off
"04/06/2021, 07:15:02 AM",56.5,133.7,38.7,101.7,Off
"04/06/2021, 07:16:01 AM",57.0,134.5,38.8,101.8,Off
"04/06/2021, 07:17:02 AM",56.5,133.7,38.7,101.7,Off
"04/06/2021, 07:18:01 AM",57.5,135.4,38.8,101.8,Off
"04/06/2021, 07:19:02 AM",57.0,134.5,38.8,101.9,Off
"04/06/2021, 07:20:02 AM",57.0,134.5,38.8,101.8,Off
"04/06/2021, 07:21:01 AM",57.0,134.5,38.7,101.7,Off
"04/06/2021, 07:22:02 AM",57.0,134.5,38.8,101.9,Off
"04/06/2021, 07:23:01 AM",56.5,133.7,38.8,101.8,Off
"04/06/2021, 07:24:01 AM",56.5,133.7,38.8,101.9,Off
"04/06/2021, 07:25:02 AM",57.0,134.5,38.7,101.7,Off
"04/06/2021, 07:26:01 AM",55.5,131.9,38.8,101.8,Off
"04/06/2021, 07:27:02 AM",57.0,134.5,38.8,101.8,Off
"04/06/2021, 07:28:02 AM",56.0,132.8,38.9,101.9,Off
"04/06/2021, 07:29:01 AM",57.0,134.5,38.8,101.8,Off
"04/06/2021, 07:30:02 AM",56.5,133.7,38.8,101.9,Off
"04/06/2021, 07:31:01 AM",57.5,135.4,38.7,101.6,Off
"04/06/2021, 07:32:02 AM",57.0,134.5,38.7,101.6,Off
"04/06/2021, 07:33:01 AM",56.0,132.8,38.7,101.6,Off
"04/06/2021, 07:34:01 AM",55.5,131.9,38.7,101.7,Off
"04/06/2021, 07:35:02 AM",56.0,132.8,38.7,101.7,Off
"04/06/2021, 07:36:01 AM",56.5,133.7,38.7,101.7,Off
"04/06/2021, 07:37:02 AM",55.5,131.9,38.7,101.7,Off
"04/06/2021, 07:38:01 AM",56.0,132.8,38.8,101.8,Off
"04/06/2021, 07:39:01 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 07:40:02 AM",56.5,133.7,38.8,101.8,Off
"04/06/2021, 07:41:01 AM",56.5,133.7,38.6,101.6,Off
"04/06/2021, 07:42:02 AM",57.5,135.4,38.7,101.6,Off
"04/06/2021, 07:43:01 AM",57.5,135.4,38.7,101.6,Off
"04/06/2021, 07:44:01 AM",57.0,134.5,38.7,101.6,Off
"04/06/2021, 07:45:02 AM",55.5,131.9,38.6,101.6,Off
"04/06/2021, 07:46:01 AM",56.5,133.7,38.6,101.6,Off
"04/06/2021, 07:47:02 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 07:48:01 AM",56.0,132.8,38.7,101.6,Off
"04/06/2021, 07:49:02 AM",55.5,131.9,38.7,101.7,Off
"04/06/2021, 07:50:02 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 07:51:01 AM",56.5,133.7,38.5,101.4,Off
"04/06/2021, 07:52:02 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 07:53:01 AM",56.0,132.8,38.6,101.6,Off
"04/06/2021, 07:54:02 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 07:55:02 AM",57.5,135.4,38.6,101.5,Off
"04/06/2021, 07:56:01 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 07:57:02 AM",57.5,135.4,38.6,101.4,Off
"04/06/2021, 07:58:01 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 07:59:02 AM",56.5,133.7,38.7,101.7,Off
"04/06/2021, 08:00:02 AM",57.5,135.4,38.7,101.7,Off
"04/06/2021, 08:01:01 AM",56.5,133.7,38.6,101.6,Off
"04/06/2021, 08:02:02 AM",56.5,133.7,38.7,101.6,Off
"04/06/2021, 08:03:01 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 08:04:02 AM",56.5,133.7,38.5,101.3,Off
"04/06/2021, 08:05:02 AM",56.0,132.8,38.6,101.4,Off
"04/06/2021, 08:06:01 AM",55.5,131.9,38.5,101.3,Off
"04/06/2021, 08:07:02 AM",56.0,132.8,38.6,101.4,Off
"04/06/2021, 08:08:01 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 08:09:02 AM",56.5,133.7,38.5,101.3,Off
"04/06/2021, 08:10:02 AM",57.0,134.5,38.5,101.3,Off
"04/06/2021, 08:11:01 AM",55.0,131.0,38.7,101.6,Off
"04/06/2021, 08:12:02 AM",55.5,131.9,38.6,101.5,Off
"04/06/2021, 08:13:01 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 08:14:02 AM",56.0,132.8,38.6,101.4,Off
"04/06/2021, 08:15:02 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 08:16:01 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 08:17:02 AM",56.5,133.7,38.6,101.6,Off
"04/06/2021, 08:18:01 AM",56.5,133.7,38.8,101.8,Off
"04/06/2021, 08:19:02 AM",57.0,134.5,38.8,101.8,Off
"04/06/2021, 08:20:01 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 08:21:01 AM",56.0,132.8,38.7,101.6,Off
"04/06/2021, 08:22:02 AM",56.5,133.7,38.8,101.8,Off
"04/06/2021, 08:23:01 AM",56.5,133.7,38.7,101.6,Off
"04/06/2021, 08:24:02 AM",56.0,132.8,38.7,101.6,Off
"04/06/2021, 08:25:01 AM",57.9,136.3,38.7,101.7,Off
"04/06/2021, 08:26:02 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 08:27:02 AM",55.5,131.9,38.7,101.6,Off
"04/06/2021, 08:28:01 AM",57.0,134.5,38.7,101.7,Off
"04/06/2021, 08:29:02 AM",57.0,134.5,38.6,101.5,Off
"04/06/2021, 08:30:01 AM",56.5,133.7,38.7,101.7,Off
"04/06/2021, 08:31:02 AM",56.5,133.7,38.7,101.7,Off
"04/06/2021, 08:32:02 AM",57.0,134.5,38.8,101.8,Off
"04/06/2021, 08:33:01 AM",55.5,131.9,38.9,102.0,Off
"04/06/2021, 08:34:02 AM",56.0,132.8,38.8,101.8,Off
"04/06/2021, 08:35:01 AM",57.0,134.5,39.0,102.1,Off
"04/06/2021, 08:36:02 AM",57.0,134.5,38.8,101.8,Off
"04/06/2021, 08:37:02 AM",57.5,135.4,38.8,101.9,Off
"04/06/2021, 08:38:01 AM",56.0,132.8,38.8,101.9,Off
"04/06/2021, 08:39:02 AM",56.0,132.8,38.9,101.9,Off
"04/06/2021, 08:40:01 AM",57.0,134.5,38.9,101.9,Off
"04/06/2021, 08:41:02 AM",56.5,133.7,38.9,102.0,Off
"04/06/2021, 08:42:02 AM",57.0,134.5,38.8,101.8,Off
"04/06/2021, 08:43:01 AM",56.0,132.8,38.8,101.9,Off
"04/06/2021, 08:44:02 AM",55.5,131.9,38.8,101.9,Off
"04/06/2021, 08:45:01 AM",57.5,135.4,38.8,101.8,Off
"04/06/2021, 08:46:02 AM",57.0,134.5,38.8,101.8,Off
"04/06/2021, 08:47:02 AM",56.0,132.8,38.8,101.8,Off
"04/06/2021, 08:48:01 AM",56.5,133.7,38.8,101.9,Off
"04/06/2021, 08:49:02 AM",56.5,133.7,38.7,101.7,Off
"04/06/2021, 08:50:01 AM",57.0,134.5,38.8,101.8,Off
"04/06/2021, 08:51:02 AM",56.5,133.7,38.8,101.9,Off
"04/06/2021, 08:52:01 AM",56.0,132.8,38.6,101.6,Off
"04/06/2021, 08:53:01 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 08:54:02 AM",56.5,133.7,38.8,101.8,Off
"04/06/2021, 08:55:01 AM",55.5,131.9,38.9,101.9,Off
"04/06/2021, 08:56:02 AM",57.0,134.5,38.7,101.7,Off
"04/06/2021, 08:57:01 AM",56.5,133.7,38.8,101.8,Off
"04/06/2021, 08:58:01 AM",57.0,134.5,38.6,101.6,Off
"04/06/2021, 08:59:02 AM",56.0,132.8,38.7,101.7,Off
"04/06/2021, 09:00:01 AM",57.5,135.4,38.7,101.7,Off
"04/06/2021, 09:01:02 AM",56.5,133.7,38.8,101.8,Off
"04/06/2021, 09:02:02 AM",55.5,131.9,38.6,101.5,Off
"04/06/2021, 09:03:01 AM",56.5,133.7,38.7,101.7,Off
"04/06/2021, 09:04:02 AM",56.0,132.8,38.7,101.7,Off
"04/06/2021, 09:05:01 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 09:06:02 AM",56.0,132.8,38.7,101.6,Off
"04/06/2021, 09:07:02 AM",56.5,133.7,38.6,101.6,Off
"04/06/2021, 09:08:01 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 09:09:02 AM",55.5,131.9,38.6,101.6,Off
"04/06/2021, 09:10:01 AM",57.0,134.5,38.7,101.6,Off
"04/06/2021, 09:11:02 AM",56.5,133.7,38.8,101.8,Off
"04/06/2021, 09:12:02 AM",57.0,134.5,38.7,101.6,Off
"04/06/2021, 09:13:01 AM",56.5,133.7,38.8,101.8,Off
"04/06/2021, 09:14:02 AM",56.0,132.8,38.7,101.6,Off
"04/06/2021, 09:15:01 AM",55.5,131.9,38.6,101.6,Off
"04/06/2021, 09:16:02 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 09:17:02 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 09:18:01 AM",56.0,132.8,38.6,101.4,Off
"04/06/2021, 09:19:02 AM",57.0,134.5,38.6,101.6,Off
"04/06/2021, 09:20:01 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 09:21:02 AM",56.5,133.7,38.7,101.6,Off
"04/06/2021, 09:22:02 AM",56.5,133.7,38.7,101.7,Off
"04/06/2021, 09:23:01 AM",56.0,132.8,38.6,101.6,Off
"04/06/2021, 09:24:02 AM",55.5,131.9,38.7,101.6,Off
"04/06/2021, 09:25:01 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 09:26:02 AM",56.5,133.7,38.5,101.4,Off
"04/06/2021, 09:27:02 AM",56.0,132.8,38.6,101.6,Off
"04/06/2021, 09:28:01 AM",56.0,132.8,38.8,101.8,Off
"04/06/2021, 09:29:02 AM",55.5,131.9,38.6,101.5,Off
"04/06/2021, 09:30:01 AM",56.5,133.7,38.7,101.6,Off
"04/06/2021, 09:31:02 AM",56.0,132.8,38.7,101.7,Off
"04/06/2021, 09:32:02 AM",55.5,131.9,38.6,101.5,Off
"04/06/2021, 09:33:01 AM",55.0,131.0,38.6,101.4,Off
"04/06/2021, 09:34:02 AM",56.5,133.7,38.6,101.4,Off
"04/06/2021, 09:35:01 AM",56.5,133.7,38.5,101.3,Off
"04/06/2021, 09:36:02 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 09:37:02 AM",57.0,134.5,38.6,101.5,Off
"04/06/2021, 09:38:01 AM",55.5,131.9,38.6,101.5,Off
"04/06/2021, 09:39:02 AM",56.0,132.8,38.6,101.6,Off
"04/06/2021, 09:40:01 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 09:41:02 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 09:42:02 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 09:43:01 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 09:44:02 AM",56.5,133.7,38.5,101.4,Off
"04/06/2021, 09:45:01 AM",55.5,131.9,38.6,101.4,Off
"04/06/2021, 09:46:02 AM",56.0,132.8,38.7,101.6,Off
"04/06/2021, 09:47:01 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 09:48:01 AM",56.0,132.8,38.6,101.6,Off
"04/06/2021, 09:49:02 AM",56.0,132.8,38.6,101.4,Off
"04/06/2021, 09:50:01 AM",55.5,131.9,38.5,101.3,Off
"04/06/2021, 09:51:02 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 09:52:01 AM",56.5,133.7,38.5,101.3,Off
"04/06/2021, 09:53:01 AM",56.0,132.8,38.5,101.3,Off
"04/06/2021, 09:54:02 AM",56.5,133.7,38.5,101.4,Off
"04/06/2021, 09:55:01 AM",56.0,132.8,38.6,101.4,Off
"04/06/2021, 09:56:02 AM",56.5,133.7,38.5,101.3,Off
"04/06/2021, 09:57:01 AM",56.0,132.8,38.6,101.4,Off
"04/06/2021, 09:58:01 AM",56.0,132.8,38.5,101.3,Off
"04/06/2021, 09:59:02 AM",56.5,133.7,38.6,101.4,Off
"04/06/2021, 10:00:01 AM",56.0,132.8,38.6,101.4,Off
"04/06/2021, 10:01:02 AM",56.5,133.7,38.4,101.2,Off
"04/06/2021, 10:02:01 AM",56.5,133.7,38.6,101.4,Off
"04/06/2021, 10:03:02 AM",55.5,131.9,38.4,101.0,Off
"04/06/2021, 10:04:02 AM",56.5,133.7,38.4,101.2,Off
"04/06/2021, 10:05:01 AM",56.0,132.8,38.6,101.4,Off
"04/06/2021, 10:06:02 AM",56.0,132.8,38.5,101.2,Off
"04/06/2021, 10:07:01 AM",55.0,131.0,38.5,101.3,Off
"04/06/2021, 10:08:02 AM",56.0,132.8,38.6,101.4,Off
"04/06/2021, 10:09:02 AM",56.0,132.8,38.6,101.4,Off
"04/06/2021, 10:10:01 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 10:11:02 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 10:12:01 AM",56.5,133.7,38.7,101.6,Off
"04/06/2021, 10:13:02 AM",56.5,133.7,38.7,101.7,Off
"04/06/2021, 10:14:02 AM",57.5,135.4,38.7,101.6,Off
"04/06/2021, 10:15:01 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 10:16:02 AM",56.0,132.8,38.7,101.6,Off
"04/06/2021, 10:17:01 AM",57.0,134.5,38.6,101.6,Off
"04/06/2021, 10:18:02 AM",56.5,133.7,38.5,101.3,Off
"04/06/2021, 10:19:02 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 10:20:01 AM",56.0,132.8,38.6,101.4,Off
"04/06/2021, 10:21:02 AM",56.0,132.8,38.6,101.4,Off
"04/06/2021, 10:22:01 AM",57.0,134.5,38.6,101.5,Off
"04/06/2021, 10:23:02 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 10:24:02 AM",57.0,134.5,38.6,101.6,Off
"04/06/2021, 10:25:01 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 10:26:02 AM",56.5,133.7,38.7,101.7,Off
"04/06/2021, 10:27:01 AM",57.0,134.5,38.8,101.8,Off
"04/06/2021, 10:28:02 AM",57.0,134.5,38.8,101.8,Off
"04/06/2021, 10:29:02 AM",56.5,133.7,38.7,101.7,Off
"04/06/2021, 10:30:01 AM",56.0,132.8,38.7,101.7,Off
"04/06/2021, 10:31:02 AM",56.0,132.8,38.7,101.7,Off
"04/06/2021, 10:32:01 AM",57.5,135.4,38.8,101.8,Off
"04/06/2021, 10:33:02 AM",56.0,132.8,38.8,101.8,Off
"04/06/2021, 10:34:02 AM",55.5,131.9,38.7,101.6,Off
"04/06/2021, 10:35:01 AM",56.5,133.7,38.9,102.0,Off
"04/06/2021, 10:36:02 AM",58.9,138.0,38.8,101.8,Off
"04/06/2021, 10:37:02 AM",57.0,134.5,38.9,101.9,Off
"04/06/2021, 10:38:01 AM",56.5,133.7,38.9,102.0,Off
"04/06/2021, 10:39:02 AM",56.5,133.7,38.9,102.0,Off
"04/06/2021, 10:40:01 AM",55.5,131.9,39.0,102.1,Off
"04/06/2021, 10:41:02 AM",57.0,134.5,39.0,102.1,Off
"04/06/2021, 10:42:02 AM",56.0,132.8,38.8,101.8,Off
"04/06/2021, 10:43:01 AM",56.5,133.7,38.8,101.9,Off
"04/06/2021, 10:44:02 AM",57.0,134.5,38.8,101.9,Off
"04/06/2021, 10:45:01 AM",56.0,132.8,38.8,101.8,Off
"04/06/2021, 10:46:02 AM",56.0,132.8,38.9,102.0,Off
"04/06/2021, 10:47:01 AM",56.5,133.7,38.8,101.9,Off
"04/06/2021, 10:48:01 AM",57.0,134.5,38.8,101.9,Off
"04/06/2021, 10:49:02 AM",56.5,133.7,38.8,101.8,Off
"04/06/2021, 10:50:01 AM",56.0,132.8,38.8,101.8,Off
"04/06/2021, 10:51:02 AM",55.5,131.9,38.8,101.8,Off
"04/06/2021, 10:52:02 AM",56.0,132.8,38.9,101.9,Off
"04/06/2021, 10:53:01 AM",56.0,132.8,38.8,101.8,Off
"04/06/2021, 10:54:02 AM",57.0,134.5,38.8,101.8,Off
"04/06/2021, 10:55:01 AM",56.5,133.7,38.7,101.7,Off
"04/06/2021, 10:56:02 AM",56.5,133.7,38.8,101.9,Off
"04/06/2021, 10:57:02 AM",56.5,133.7,38.8,101.8,Off
"04/06/2021, 10:58:01 AM",57.0,134.5,38.7,101.7,Off
"04/06/2021, 10:59:02 AM",56.5,133.7,38.7,101.6,Off
"04/06/2021, 11:00:01 AM",56.0,132.8,38.8,101.8,Off
"04/06/2021, 11:01:02 AM",56.5,133.7,38.8,101.8,Off
"04/06/2021, 11:02:02 AM",55.5,131.9,38.7,101.7,Off
"04/06/2021, 11:03:01 AM",56.5,133.7,38.7,101.6,Off
"04/06/2021, 11:04:02 AM",56.5,133.7,38.7,101.7,Off
"04/06/2021, 11:05:01 AM",56.5,133.7,38.7,101.7,Off
"04/06/2021, 11:06:02 AM",56.0,132.8,38.6,101.4,Off
"04/06/2021, 11:07:02 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 11:08:01 AM",57.0,134.5,38.7,101.6,Off
"04/06/2021, 11:09:02 AM",56.5,133.7,38.6,101.6,Off
"04/06/2021, 11:10:01 AM",55.5,131.9,38.7,101.6,Off
"04/06/2021, 11:11:02 AM",56.5,133.7,38.7,101.7,Off
"04/06/2021, 11:12:02 AM",57.0,134.5,38.6,101.6,Off
"04/06/2021, 11:13:01 AM",55.5,131.9,38.6,101.6,Off
"04/06/2021, 11:14:02 AM",57.0,134.5,38.6,101.5,Off
"04/06/2021, 11:15:01 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 11:16:02 AM",56.5,133.7,38.6,101.4,Off
"04/06/2021, 11:17:02 AM",55.5,131.9,38.6,101.4,Off
"04/06/2021, 11:18:01 AM",56.5,133.7,38.7,101.6,Off
"04/06/2021, 11:19:02 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 11:20:01 AM",56.0,132.8,38.6,101.6,Off
"04/06/2021, 11:21:02 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 11:22:01 AM",56.5,133.7,38.7,101.6,Off
"04/06/2021, 11:23:01 AM",56.0,132.8,38.8,101.8,Off
"04/06/2021, 11:24:02 AM",57.0,134.5,38.6,101.6,Off
"04/06/2021, 11:25:01 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 11:26:02 AM",56.0,132.8,38.6,101.4,Off
"04/06/2021, 11:27:01 AM",57.0,134.5,38.7,101.6,Off
"04/06/2021, 11:28:02 AM",56.0,132.8,38.6,101.4,Off
"04/06/2021, 11:29:02 AM",56.0,132.8,38.5,101.3,Off
"04/06/2021, 11:30:01 AM",57.0,134.5,38.7,101.6,Off
"04/06/2021, 11:31:02 AM",55.5,131.9,38.7,101.6,Off
"04/06/2021, 11:32:01 AM",56.5,133.7,38.8,101.8,Off
"04/06/2021, 11:33:02 AM",56.5,133.7,38.6,101.6,Off
"04/06/2021, 11:34:02 AM",55.0,131.0,38.6,101.5,Off
"04/06/2021, 11:35:01 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 11:36:02 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 11:37:01 AM",56.5,133.7,38.7,101.6,Off
"04/06/2021, 11:38:02 AM",55.5,131.9,38.7,101.6,Off
"04/06/2021, 11:39:02 AM",56.0,132.8,38.7,101.6,Off
"04/06/2021, 11:40:01 AM",56.0,132.8,38.6,101.6,Off
"04/06/2021, 11:41:02 AM",54.5,130.2,38.7,101.7,Off
"04/06/2021, 11:42:01 AM",56.0,132.8,38.7,101.7,Off
"04/06/2021, 11:43:02 AM",57.0,134.5,38.6,101.4,Off
"04/06/2021, 11:44:02 AM",57.0,134.5,38.7,101.6,Off
"04/06/2021, 11:45:01 AM",56.5,133.7,38.6,101.6,Off
"04/06/2021, 11:46:02 AM",56.5,133.7,38.8,101.8,Off
"04/06/2021, 11:47:01 AM",56.5,133.7,38.7,101.6,Off
"04/06/2021, 11:48:02 AM",56.0,132.8,38.6,101.5,Off
"04/06/2021, 11:49:02 AM",56.5,133.7,38.6,101.4,Off
"04/06/2021, 11:50:01 AM",57.0,134.5,38.6,101.5,Off
"04/06/2021, 11:51:02 AM",57.0,134.5,38.7,101.7,Off
"04/06/2021, 11:52:01 AM",55.5,131.9,38.7,101.6,Off
"04/06/2021, 11:53:02 AM",56.5,133.7,38.7,101.7,Off
"04/06/2021, 11:54:01 AM",55.5,131.9,38.6,101.6,Off
"04/06/2021, 11:55:01 AM",56.5,133.7,38.6,101.5,Off
"04/06/2021, 11:56:02 AM",56.5,133.7,38.6,101.6,Off
"04/06/2021, 11:57:01 AM",56.5,133.7,38.7,101.6,Off
"04/06/2021, 11:58:02 AM",56.5,133.7,38.6,101.5,Off
